vendor_id,quarter,composite,accel_flag,stall_flag,tier,composite_naive,naive_accel_flag,naive_stall_flag
V0012,2024Q4,35.526315789473685,False,True,C,21.052631578947366,False,True
V0012,2025Q1,69.73684210526315,True,False,C,89.47368421052632,True,False
V0012,2025Q2,44.078947368421055,False,False,C,39.473684210526315,False,True
V0012,2025Q3,66.33333333333334,False,False,C,82.66666666666667,True,False
V0012,2025Q4,25.666666666666668,False,True,C,4.0,False,True
V0013,2023Q1,50.0,False,False,A,50.0,False,False
V0013,2023Q2,10.377358490566037,False,False,A,7.764876632801161,False,False
V0013,2023Q3,57.82900157291589,True,False,A,43.41060594712007,False,False
V0013,2023Q4,73.43326124861304,True,False,A,90.8438158103304,True,False
V0013,2024Q1,25.940229401241712,False,True,A,19.21998316321162,False,True
V0013,2024Q2,25.217456961643006,False,True,A,26.62972800113703,False,True
V0013,2024Q3,69.09669522643819,True,False,A,57.57380660954712,True,False
V0013,2024Q4,49.77380660954712,False,False,A,46.78616891064871,False,False
V0013,2025Q1,40.18090575275398,False,True,A,45.10611995104039,False,False
V0013,2025Q2,54.75630354957161,False,False,A,55.105507955936346,False,False
V0013,2025Q3,68.18604651162791,True,False,A,58.73875968992248,False,False
V0013,2025Q4,91.65813953488373,True,False,A,92.73875968992249,True,False
V0014,2023Q1,50.0,False,False,A,50.0,False,False
V0014,2023Q2,82.9245283018868,False,False,A,78.92597968069667,False,False
V0014,2023Q3,36.85304471575163,False,True,A,61.20702569095947,False,False
V0014,2023Q4,58.10370009737098,False,False,A,39.88318312538212,False,True
V0014,2024Q1,32.49842155108913,False,False,A,51.29459118173209,False,False
V0014,2024Q2,66.22665979711124,True,False,A,75.60098246486757,True,False
V0014,2024Q3,81.7529987760098,True,False,A,70.65532435740514,False,False
V0014,2024Q4,86.81652386780905,False,False,A,68.2017135862913,False,False
V0014,2025Q1,69.85789473684211,False,False,A,57.488984088127296,False,False
V0014,2025Q2,54.86915544675642,False,False,A,54.78310893512852,False,False
V0014,2025Q3,49.86046511627907,False,False,A,43.701550387596896,False,False
V0014,2025Q4,73.94031007751938,True,False,A,69.05658914728683,True,False
V0015,2023Q1,50.0,False,False,B,50.0,False,False
V0015,2023Q2,60.37735849056604,False,False,B,81.13207547169812,False,False
V0015,2023Q3,69.23076923076923,False,False,B,26.92307692307692,False,True
V0015,2023Q4,51.338886404293376,False,False,B,48.988148479427544,False,False
V0015,2024Q1,53.522571819425444,False,False,B,47.9266415868673,False,False
V0015,2024Q2,68.96374829001367,True,False,B,72.69151846785225,True,False
V0015,2024Q3,58.706395348837205,False,False,B,76.11046511627906,True,False
V0015,2024Q4,38.212209302325576,False,True,B,40.325581395348834,False,True
V0015,2025Q1,37.575581395348834,False,False,B,58.06104651162791,False,False
V0015,2025Q2,66.36627906976743,True,False,B,77.98837209302324,True,False
V0015,2025Q3,80.28779069767441,True,False,B,70.37790697674419,False,False
V0015,2025Q4,73.43023255813954,False,False,B,68.34302325581395,False,False
V0016,2023Q1,50.0,False,False,A,50.0,False,False
V0016,2023Q2,66.01596516690856,False,False,A,64.70972423802613,False,False
V0016,2023Q3,50.0,False,False,B,50.0,False,False
V0016,2023Q4,26.162790697674417,False,True,C,2.3255813953488373,False,True
V0016,2024Q1,27.906976744186046,False,False,C,5.813953488372093,False,True
V0016,2024Q2,42.44186046511628,False,False,C,29.069767441860467,False,False
V0016,2024Q3,39.53488372093023,False,False,C,24.418604651162788,False,False
V0016,2024Q4,38.372093023255815,False,False,C,23.25581395348837,False,False
V0016,2025Q1,38.372093023255815,False,False,C,25.581395348837212,False,False
V0016,2025Q2,37.20930232558139,False,False,C,23.25581395348837,False,False
V0016,2025Q3,35.46511627906977,False,False,C,20.930232558139537,False,False
V0016,2025Q4,34.883720930232556,False,False,C,18.6046511627907,False,False
V0017,2023Q1,50.0,False,False,C,50.0,False,False
V0017,2023Q2,53.125,False,False,C,56.25,False,False
V0017,2023Q3,52.848101265822784,False,False,C,58.22784810126582,False,False
V0017,2023Q4,33.22784810126582,False,True,C,18.9873417721519,False,True
V0017,2024Q1,73.71794871794873,True,False,C,97.43589743589745,True,False
V0017,2024Q2,41.883116883116884,False,False,C,35.064935064935064,False,True
V0017,2024Q3,48.68421052631579,False,False,C,56.57894736842105,False,False
V0017,2024Q4,53.94736842105264,False,False,C,44.73684210526316,False,False
V0017,2025Q1,65.13157894736842,False,False,C,77.63157894736842,True,False
V0017,2025Q2,57.23684210526316,False,False,C,69.73684210526315,False,False
V0017,2025Q3,38.333333333333336,False,True,C,26.666666666666668,False,True
V0017,2025Q4,45.0,False,False,C,38.666666666666664,False,False
V0018,2023Q1,50.0,False,False,B,50.0,False,False
V0018,2023Q2,50.0,False,False,B,66.25,False,False
V0018,2023Q3,94.9367088607595,True,False,B,92.40506329113924,True,False
V0018,2023Q4,13.680520245136082,False,True,B,12.200604811732275,False,True
V0018,2024Q1,45.76082831896785,False,False,B,43.34851195316311,False,False
V0018,2024Q2,48.17275747508305,False,False,B,45.417478926992665,False,False
V0018,2024Q3,23.28363191276288,False,True,B,19.845332146433734,False,True
V0018,2024Q4,93.73539557138086,True,False,B,93.73539557138086,True,False
V0018,2025Q1,77.51196172248804,True,False,B,77.0334928229665,True,False
V0018,2025Q2,92.68944030265939,False,False,B,92.7339490374986,False,False
V0018,2025Q3,72.62015503875969,False,False,B,72.62015503875969,False,False
V0018,2025Q4,88.18604651162791,False,False,B,88.18604651162791,False,False
V0019,2023Q1,50.0,False,False,B,50.0,False,False
V0019,2023Q2,46.43686502177068,False,False,B,62.11175616835994,False,False
V0019,2023Q3,43.07729758070557,False,False,B,75.4194442363868,True,False
V0019,2023Q4,26.917459366339596,False,True,B,26.52797543255187,False,True
V0019,2024Q1,90.67177166724677,True,False,B,73.59322427195731,True,False
V0019,2024Q2,89.53399541634835,True,False,B,88.41746488805313,True,False
V0019,2024Q3,13.101214574898787,False,True,B,15.870445344129553,False,True
V0019,2024Q4,72.32388663967612,True,False,B,71.00404858299595,True,False
V0019,2025Q1,82.04048582995952,True,False,B,74.88259109311741,True,False
V0019,2025Q2,22.13765182186235,False,True,B,27.676113360323885,False,True
V0019,2025Q3,76.15384615384616,True,False,B,90.1025641025641,True,False
V0019,2025Q4,50.61538461538462,False,False,B,44.46153846153846,False,False
V0020,2023Q1,50.0,False,False,B,50.0,False,False
V0020,2023Q2,98.75,False,False,B,98.75,False,False
V0020,2023Q3,10.126582278481013,False,True,B,10.126582278481013,False,True
V0020,2023Q4,67.80849412583295,False,False,B,50.049508924987286,False,False
V0020,2024Q1,40.49167886377188,False,False,B,37.7242912126633,False,False
V0020,2024Q2,27.865791713571834,False,True,B,30.290217182394766,False,False
V0020,2024Q3,60.79336819850895,True,False,B,68.97741181706908,True,False
V0020,2024Q4,87.77122510292644,True,False,B,85.85734950484031,True,False
V0020,2025Q1,44.43084455324357,False,True,B,43.38488928452208,False,True
V0020,2025Q2,86.38032713920106,True,False,B,87.38177367308333,True,False
V0020,2025Q3,71.34319943622269,False,False,B,74.76250880902043,False,False
V0020,2025Q4,91.2473572938689,False,False,B,91.2473572938689,False,False
V0021,2023Q1,50.0,False,False,B,50.0,False,False
V0021,2023Q2,86.25,False,False,B,81.25,False,False
V0021,2023Q3,18.9873417721519,False,True,B,17.72151898734177,False,True
V0021,2023Q4,65.99673508710895,False,False,B,74.97524553750635,True,False
V0021,2024Q1,73.73014582316908,True,False,B,67.5367268390524,True,False
V0021,2024Q2,61.934049037643106,False,False,B,49.150215534993535,False,False
V0021,2024Q3,40.508512295538,False,True,B,48.60353844441971,False,False
V0021,2024Q4,41.89941025926338,False,False,B,60.398353176810936,False,False
V0021,2025Q1,60.00890174696783,True,False,B,54.089240013352615,False,False
V0021,2025Q2,55.40224769110937,False,False,B,46.522755090686545,False,False
V0021,2025Q3,77.39252995066948,True,False,B,73.46300211416491,True,False
V0021,2025Q4,63.89288231148695,False,False,B,60.397463002114165,False,False
V0022,2023Q1,50.0,False,False,A,50.0,False,False
V0022,2023Q2,32.96806966618287,False,False,A,40.8055152394775,False,False
V0022,2023Q3,98.66863905325444,True,False,A,98.66863905325444,True,False
V0022,2023Q4,74.14149362559725,False,False,A,69.96886392971173,False,False
V0022,2024Q1,60.3147251745063,False,False,A,78.57395910063488,False,False
V0022,2024Q2,63.09081137740509,False,False,A,66.3163785598806,False,False
V0022,2024Q3,25.81003671970624,False,True,A,25.173194614443084,False,True
V0022,2024Q4,49.64895960832313,False,False,A,50.022643818849446,False,False
V0022,2025Q1,9.133170134638924,False,True,A,13.633170134638924,False,True
V0022,2025Q2,58.82545899632803,True,False,A,60.21848225214198,True,False
V0022,2025Q3,35.75891472868217,False,False,A,29.55891472868217,False,False
V0022,2025Q4,41.851937984496125,False,False,A,41.44496124031008,False,False
V0023,2023Q1,50.0,False,False,B,50.0,False,False
V0023,2023Q2,55.428156748911455,False,False,B,50.050798258345424,False,False
V0023,2023Q3,54.67755224327765,False,False,B,45.52093476144109,False,False
V0023,2023Q4,83.28027863081418,True,False,B,82.5649764062617,True,False
V0023,2024Q1,8.017171365587654,False,True,B,12.658080983872837,False,True
V0023,2024Q2,67.73226773226773,True,False,B,76.27666451195863,True,False
V0023,2024Q3,67.21457489878543,True,False,B,57.927125506072876,False,False
V0023,2024Q4,46.74493927125506,False,False,B,51.878542510121456,False,False
V0023,2025Q1,60.412955465587046,False,False,B,51.53036437246964,False,False
V0023,2025Q2,54.49392712550607,False,False,B,43.417004048582996,False,False
V0023,2025Q3,38.205128205128204,False,True,B,31.128205128205128,False,True
V0023,2025Q4,53.64102564102564,False,False,B,51.589743589743584,False,False
V0024,2023Q1,50.0,False,False,C,50.0,False,False
V0024,2023Q2,38.20754716981132,False,False,C,35.84905660377358,False,False
V0024,2023Q3,53.84615384615384,False,False,C,44.230769230769226,False,False
V0024,2023Q4,47.11538461538461,False,False,C,80.76923076923077,True,False
V0024,2024Q1,32.84313725490196,False,True,C,9.803921568627452,False,True
V0024,2024Q2,57.35294117647059,True,False,C,88.23529411764706,True,False
V0024,2024Q3,50.0,False,False,C,50.0,False,False
V0024,2024Q4,50.0,False,False,C,50.0,False,False
V0024,2025Q1,50.0,False,False,C,50.0,False,False
V0024,2025Q2,50.0,False,False,C,50.0,False,False
V0024,2025Q3,50.0,False,False,C,50.0,False,False
V0024,2025Q4,50.0,False,False,C,50.0,False,False
V0025,2023Q1,50.0,False,False,B,50.0,False,False
V0025,2023Q2,44.673439767779385,False,False,B,44.288824383164005,False,False
V0025,2023Q3,48.771627593438694,False,False,B,28.80121339225526,False,True
V0025,2023Q4,45.060295108980604,False,False,B,42.23466407010711,False,False
V0025,2024Q1,96.27567003132613,True,False,B,96.84418145956609,True,False
V0025,2024Q2,29.71146500558265,False,True,B,20.126931891637774,False,True
V0025,2024Q3,83.65991902834007,True,False,B,79.33603238866398,True,False
V0025,2024Q4,19.449392712550605,False,True,B,11.31174089068826,False,True
V0025,2025Q1,46.22672064777328,False,False,B,30.016194331983804,False,True
V0025,2025Q2,34.51012145748988,False,False,B,38.089068825910935,False,False
V0025,2025Q3,47.794871794871796,False,False,B,48.205128205128204,False,False
V0025,2025Q4,27.69230769230769,False,False,B,28.923076923076923,False,False
V0026,2023Q1,50.0,False,False,B,50.0,False,False
V0026,2023Q2,48.178519593613935,False,False,B,46.87227866473149,False,False
V0026,2023Q3,19.962924125533668,False,True,B,25.61418620328065,False,True
V0026,2023Q4,50.84637854842334,False,False,B,32.20732529398547,False,False
V0026,2024Q1,48.83397145840584,False,False,B,40.68917507831535,False,False
V0026,2024Q2,64.62361168243521,False,False,B,56.07921490274431,True,False
V0026,2024Q3,58.858299595141695,False,False,B,51.935222672064775,False,False
V0026,2024Q4,9.481781376518219,False,True,B,14.615384615384615,False,True
V0026,2025Q1,45.06072874493927,False,False,B,57.69230769230769,True,False
V0026,2025Q2,37.449392712550605,False,False,B,54.87449392712551,False,False
V0026,2025Q3,37.128205128205124,False,False,B,30.769230769230766,False,True
V0026,2025Q4,53.43589743589744,False,False,B,54.25641025641026,False,False
V0027,2023Q1,50.0,False,False,A,50.0,False,False
V0027,2023Q2,31.894049346879534,False,False,A,61.400580551523944,False,False
V0027,2023Q3,68.0192494944199,True,False,A,84.93745786832447,True,False
V0027,2023Q4,49.76209211747923,False,False,A,42.73312424990376,False,True
V0027,2024Q1,61.09561892735627,False,False,A,61.88887719667473,False,False
V0027,2024Q2,57.538241512249726,False,False,A,59.16614848899391,False,False
V0027,2024Q3,49.142105263157895,False,False,A,56.32386780905753,False,False
V0027,2024Q4,65.62913096695226,False,False,A,62.66597307221542,False,False
V0027,2025Q1,48.55679314565484,False,False,A,52.88470012239902,False,False
V0027,2025Q2,62.77013463892289,False,False,A,68.64492044063647,False,False
V0027,2025Q3,47.83798449612404,False,False,A,52.890697674418604,False,False
V0027,2025Q4,48.22945736434108,False,False,A,49.85736434108527,False,False
V0028,2023Q1,50.0,False,False,B,50.0,False,False
V0028,2023Q2,32.5,False,False,B,33.75,False,False
V0028,2023Q3,40.50632911392405,False,False,B,40.50632911392405,False,False
V0028,2023Q4,56.56327775844997,True,False,B,39.82390879653169,False,False
V0028,2024Q1,66.61245731013172,True,False,B,50.33338754268987,False,False
V0028,2024Q2,46.094286263419455,False,False,B,51.478542599049995,False,False
V0028,2024Q3,23.756537220429507,False,True,B,34.16045398909536,False,True
V0028,2024Q4,59.83086680761099,True,False,B,56.39256704128184,False,False
V0028,2025Q1,63.59185490152441,True,False,B,63.59185490152441,True,False
V0028,2025Q2,99.04306220095692,True,False,B,99.52153110047846,True,False
V0028,2025Q3,92.62579281183932,False,False,B,92.62579281183932,False,False
V0028,2025Q4,65.19520789288231,False,False,B,81.47427766032416,False,False
V0029,2023Q1,50.0,False,False,A,50.0,False,False
V0029,2023Q2,62.86647314949202,False,False,A,76.69811320754717,False,False
V0029,2023Q3,33.30462137667591,False,True,A,33.694105310463634,False,True
V0029,2023Q4,37.63849890174588,False,False,A,47.619647426462265,False,False
V0029,2024Q1,64.64432284541724,True,False,A,72.38372093023256,True,False
V0029,2024Q2,66.09714498907385,False,False,A,71.28813047417698,False,False
V0029,2024Q3,66.55728274173806,False,False,A,64.75728274173807,False,False
V0029,2024Q4,51.925703794369646,False,False,A,50.77258261933904,False,False
V0029,2025Q1,74.06756425948592,False,False,A,75.95862913096695,True,False
V0029,2025Q2,41.79253365973072,False,True,A,41.24675642594859,False,True
V0029,2025Q3,51.75116279069768,False,False,A,55.399224806201545,False,False
V0029,2025Q4,82.46821705426356,True,False,A,89.79379844961241,True,False
V0030,2023Q1,50.0,False,False,C,50.0,False,False
V0030,2023Q2,25.625,False,False,C,1.25,False,False
V0030,2023Q3,58.54430379746836,True,False,C,75.9493670886076,True,False
V0030,2023Q4,69.9367088607595,True,False,C,77.21518987341773,True,False
V0030,2024Q1,33.33333333333333,False,True,C,12.82051282051282,False,True
V0030,2024Q2,57.467532467532465,False,False,C,68.83116883116884,True,False
V0030,2024Q3,61.84210526315789,True,False,C,72.36842105263158,True,False
V0030,2024Q4,27.63157894736842,False,True,C,6.578947368421053,False,True
V0030,2025Q1,58.55263157894737,False,False,C,63.1578947368421,True,False
V0030,2025Q2,49.34210526315789,False,False,C,51.31578947368421,False,False
V0030,2025Q3,55.0,False,False,C,60.0,False,False
V0030,2025Q4,28.333333333333332,False,True,C,10.666666666666668,False,True
V0031,2023Q1,50.0,False,False,B,50.0,False,False
V0031,2023Q2,70.0,False,False,B,65.0,False,False
V0031,2023Q3,13.924050632911392,False,True,B,15.18987341772152,False,True
V0031,2023Q4,36.69547996895656,False,False,B,35.21556453555276,False,False
V0031,2024Q1,67.84843063912831,True,False,B,56.00910717189787,True,False
V0031,2024Q2,60.36078086818044,False,False,B,62.722055956728255,True,False
V0031,2024Q3,52.26438188494491,False,False,B,50.350506286858796,False,False
V0031,2024Q4,49.55491265160787,False,False,B,47.8135084010237,False,False
V0031,2025Q1,60.09791921664626,False,False,B,54.65672638255257,False,False
V0031,2025Q2,65.10515188605764,False,False,B,67.06353621898297,True,False
V0031,2025Q3,54.630021141649046,False,False,B,62.99929527836504,False,False
V0031,2025Q4,76.5243128964059,True,False,B,89.18111346018321,True,False
V0032,2023Q1,50.0,False,False,B,50.0,False,False
V0032,2023Q2,2.5,False,False,B,2.5,False,False
V0032,2023Q3,96.20253164556964,True,False,B,96.20253164556964,True,False
V0032,2023Q4,33.34493001846549,False,True,B,44.72395429121952,False,False
V0032,2024Q1,44.2727814820838,False,True,B,47.232612348891415,False,False
V0032,2024Q2,55.133027648883875,True,False,B,38.85395788144202,False,False
V0032,2024Q3,51.35195282074107,False,False,B,44.34182708356515,False,False
V0032,2024Q4,58.14509847557582,False,False,B,54.01134972738399,False,False
V0032,2025Q1,68.49894291754757,False,False,B,64.5821742516969,True,False
V0032,2025Q2,61.13274730165794,False,False,B,63.09113163458328,False,False
V0032,2025Q3,12.197322057787174,False,True,B,31.436222692036644,False,True
V0032,2025Q4,22.353770260747005,False,False,B,29.778717406624384,False,True
V0033,2023Q1,50.0,False,False,B,50.0,False,False
V0033,2023Q2,75.0,False,False,B,77.5,False,False
V0033,2023Q3,72.15189873417721,False,False,B,67.08860759493672,False,False
V0033,2023Q4,85.20084566596195,False,False,B,98.52008456659617,True,False
V0033,2024Q1,88.10104624058111,False,False,B,90.12847617498778,False,False
V0033,2024Q2,30.813953488372093,False,True,C,11.627906976744185,False,True
V0033,2024Q3,26.162790697674417,False,True,C,2.3255813953488373,False,True
V0033,2024Q4,26.162790697674417,False,False,C,2.3255813953488373,False,False
V0033,2025Q1,38.372093023255815,False,False,C,25.581395348837212,False,False
V0033,2025Q2,37.20930232558139,False,False,C,23.25581395348837,False,False
V0033,2025Q3,35.46511627906977,False,False,C,20.930232558139537,False,False
V0033,2025Q4,34.883720930232556,False,False,C,18.6046511627907,False,False
V0034,2023Q1,50.0,False,False,B,50.0,False,False
V0034,2023Q2,69.81132075471697,False,False,B,88.67924528301887,False,False
V0034,2023Q3,84.61538461538463,True,False,B,75.0,False,False
V0034,2023Q4,23.283765652951697,False,True,B,32.0019007155635,False,True
V0034,2024Q1,63.012995896032834,False,False,B,67.16826265389876,False,False
